ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
695598,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18239,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18251
695599,0,0,6,0,0,107,0,-501,1,1,0,1,4096,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,4096,0,0,0,1,0,18126
695600,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15537,61,10,0,0,0,0,0,32,0,17431
695601,0,0,24,0,0,0,0,0,0,1,0,1,15067,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19062
695602,0,0,6,0,0,133,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19255
695603,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18352
695604,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18352
695605,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19312,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19336
695606,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,6346,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19337
695607,0,0,6,0,0,108,0,-4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,997,196672,131072,0,1,0,17780
695608,0,0,6,0,0,108,0,-5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,997,196672,131072,0,1,0,17781
695609,0,0,6,0,0,108,0,-6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,997,196672,131072,0,1,0,17782
695610,0,0,6,0,0,42,0,-1,1,1,0,1,0,0,0,0,0,17080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17079
695611,0,0,6,0,0,107,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,28,0,0,0,1,0,19377
695613,0,0,6,0,0,8,4000,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18764
695614,0,0,6,0,0,52,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19370
695615,0,0,6,0,0,52,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19371
695616,0,0,24,0,0,0,0,0,0,1,0,1,15564,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19058
695617,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19332
695618,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19309,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19333
695619,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19310,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19334
695620,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19335
695621,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18450,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18524
695622,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18569
695623,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18570,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18569
695624,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18570
695625,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18570
695626,0,0,6,0,0,99,0,30,0,1,0,1,0,0,0,0,0.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21082
695627,0,1,6,0,0,9,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21082
695628,0,2,6,0,0,4,0,21182,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21082
695629,0,0,6,0,0,107,0,-501,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,1053824,0,0,0,1,0,18535
695631,0,0,24,0,0,0,0,0,0,1,0,1,13927,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18239
695632,0,0,6,0,0,13,0,48,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,1,0,17845
695633,0,0,6,0,0,13,0,39,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,17900
695634,0,0,30,0,0,0,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17080
695635,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19053,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19164
695636,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11875,61,0,0,0,0,0,0,17,0,18634
695637,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18628
695638,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18618,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18628
695639,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,18433
695640,0,0,24,0,0,0,0,0,0,1,0,1,14045,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18434
695641,0,0,2,0,0,0,0,3062,1,1,0,875,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,24,0,18435
695642,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,22904,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18435
695643,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18648
695644,0,0,17,0,0,0,0,14,1,1,0,1,0,0,0,0,4.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18368
695645,0,0,6,0,0,26,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18373
695646,0,0,6,0,0,3,3000,59,0.125,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,18376
695647,0,0,50,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,35591,0,0,0,0,0,0,0,39,0,18248
695648,0,1,118,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,356,0,0,0,0,0,0,0,0,0,18248
695649,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18611
695650,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18611
695651,0,0,6,0,0,85,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18378
695652,0,0,6,0,0,85,0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18379
695653,0,0,6,0,0,99,0,-16,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18381
695654,0,0,6,0,0,107,0,-2001,0,1,0,1,16384,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,16384,0,0,0,1,0,18388
695655,0,0,6,0,0,133,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19257
695656,0,0,6,0,0,79,0,-6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17211
695657,0,1,6,0,0,142,0,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17211
695658,0,2,6,0,0,133,0,-5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17211
695659,0,0,6,0,0,13,0,40,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,18057
695660,0,1,6,0,0,135,0,40,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,18057
695661,0,0,6,0,0,22,0,159,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,18069
695662,0,0,6,0,0,99,0,199,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18060
695663,0,1,6,0,0,124,0,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18060
695664,0,0,6,0,0,137,0,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,17005
695665,0,0,24,0,0,0,0,0,0,1,0,1,16004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19796
695666,0,0,24,0,0,0,0,0,1,1,0,0,10515,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19797
695667,0,0,2,0,0,0,0,1387,1,1,0,225,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,0,0,22,15,19798
695668,0,0,24,0,0,0,0,0,0,1,0,1,15064,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19068
695669,0,0,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,177585,0,0,0,0,0,0,0,32,0,19069
695670,0,0,24,0,0,0,0,0,0,1,0,1,15082,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19070
695671,0,0,24,0,0,0,0,0,0,1,0,1,15086,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19071
695672,0,0,6,0,0,107,0,-201,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,1053824,0,0,0,1,0,18531
695673,0,0,6,1,0,84,0,161,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18231
695674,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18193,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18231
695675,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17437
695676,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17438
695677,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18349
695678,0,0,6,0,0,133,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19258
695679,0,0,6,0,0,133,0,9,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19259
695680,0,0,2,0,0,0,0,159,0,1,0,91,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19260
695681,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18457,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18536
695682,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18353
695683,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18354,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18353
695684,0,0,6,0,0,108,0,-101,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14,0,0,0,15973375,67110227,1024,142606400,1,0,16870
695686,0,0,2,0,0,0,0,437,1,1,0,125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,16,0,17291
695687,0,0,28,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11326,41,0,0,0,0,0,0,32,0,17708
695688,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18440,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18513
695689,0,0,6,0,0,107,0,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,28,0,0,0,1,0,19376
695690,0,0,62,1,0,0,0,104,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19270
695691,0,0,6,0,0,42,0,-1,0,1,0,1,0,0,0,0,0,12536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18189
695692,0,1,6,0,0,109,0,99,1,1,0,1,128,0,0,0,0,12536,0,1,0,0,0,1,0,0,0,0,128,0,0,0,1,0,18189
695693,0,0,36,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,18881,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18929
695694,0,0,6,0,0,137,0,-51,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,18948
695695,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,18350
695696,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18351
695697,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18352,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18351
695698,0,0,2,0,0,0,0,14,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18980
695699,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18616
695700,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18417,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18491
695701,0,0,76,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,176510,0,0,0,0,0,0,0,18,0,17647
695702,0,0,24,0,0,0,0,0,0,1,0,1,14342,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18560
695703,0,0,24,0,0,0,0,0,0,1,0,1,14139,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18448
695704,0,0,24,0,0,0,0,0,0,1,0,1,13867,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18449
695705,0,0,6,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,18172
695706,0,0,2,0,0,0,0,209,1,1,0,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18663
695707,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18441,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18514
695708,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18596
695709,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18597,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18596
695710,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18603
695711,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18603
695712,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,19229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19232
695713,0,0,6,0,0,77,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,6,0,18395
695714,0,1,6,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18395
695715,0,0,6,0,0,108,0,14,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,65536,0,0,1,0,17834
695716,0,0,76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,177681,0,15,0,0,0,0,0,47,0,19394
695717,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,19395
695718,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19052,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19161
695719,0,0,6,0,0,69,0,509,0,1,0,1,0,0,0,0,3.1,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,27,0,19438
695720,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19438
695721,0,0,6,0,0,13,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,1,0,17991
695722,0,0,6,0,0,107,0,7,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,256,0,0,0,1,0,17931
695723,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11859,66,13,0,0,0,0,0,18,0,18662
695724,0,0,2,0,0,0,0,1274,1,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,17,16,18621
695725,0,1,64,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18622,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18621
695726,0,0,6,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,22,15,20669
695727,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3869,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18664
695728,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18665
695729,0,0,2,0,0,0,0,239,0.429,1,0,67,0,0,0,0,1.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,17962
695730,0,0,6,0,0,135,0,61,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,18039
695731,0,0,6,0,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,0,0,0,0,0,22,15,19408
695732,0,0,6,0,0,77,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,0,0,0,0,0,0,6,0,18396
695733,0,1,98,0,0,0,0,49,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,6,0,18396
695734,0,0,6,0,0,79,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,19383
695735,0,0,24,0,0,0,0,0,0,1,0,1,14143,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18410
695736,0,0,24,0,0,0,0,0,0,1,0,1,13870,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18411
695737,0,0,24,0,0,0,0,0,0,1,0,1,14043,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18412
695738,0,0,6,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18546
695739,0,1,6,0,0,138,0,99,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18546
695740,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11727,64,16,0,0,0,0,0,18,0,19459
695741,0,0,24,0,0,0,0,0,0,1,0,1,15072,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19073
695742,0,0,36,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,18932,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18935
695743,0,0,36,0,0,0,0,-1,0,1,0,1,0,0,0,0,0,19271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19346
695746,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10939,64,13,0,0,0,0,0,22,32,18650
695747,0,0,6,0,0,107,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,18,0,0,0,1,0,18459
695748,0,0,6,0,0,107,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,18,0,0,0,1,0,18460
695749,0,0,6,0,0,77,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,1,0,18461
695750,0,1,6,0,0,77,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,1,0,18461
695753,0,0,24,0,0,0,0,0,0,1,0,1,13928,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18240
695754,0,0,6,0,0,116,0,59,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17429
695755,0,0,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15538,61,10,0,0,0,0,0,32,0,17430
695756,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18449,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18522
695757,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18560,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18563
695758,0,0,24,0,0,0,0,0,0,1,0,0,12803,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17566
695759,0,0,24,0,0,0,0,0,0,1,0,0,14339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18397
695760,0,0,6,0,0,107,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,-2142714854,329985,2,0,1,0,18174
695761,0,0,6,0,0,107,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,-2142714854,329985,2,0,1,0,18175
695762,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18404,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18473
695763,0,0,6,0,0,552,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,18382
695764,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17637,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17644
695765,0,0,24,0,0,0,0,2,0,1,0,1,16005,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19799
695766,0,0,38,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,6,0,19801
695767,0,0,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,12473,5121,0,0,0,0,0,0,18,0,19804
695768,0,0,10,0,0,0,0,0,0.339,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,21,0,19981
695769,0,0,6,0,0,108,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,537001986,1,2,36,1,0,18427
695770,0,0,6,0,0,107,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,139993232,557058,65536,1024,1,0,18544
695771,0,1,6,0,0,108,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5775504,565250,65536,1024,1,0,18544
695772,0,2,6,0,0,108,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,22,0,0,0,10518528,9216,0,268435456,1,0,18544
695773,0,0,6,0,0,12,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19386
695774,0,0,6,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,18425
695775,0,0,24,0,0,0,0,0,0,1,0,0,12808,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17564
695776,0,0,6,0,0,138,0,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17687
695777,0,0,6,0,0,42,0,0,1,1,0,0,0,0,0,0,0,17689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17690
695778,0,0,6,0,0,42,0,-1,1,1,0,1,0,0,0,0,0,19185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,19390
695779,0,0,6,0,0,13,0,131,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,24666
695780,0,0,6,0,0,79,0,14,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,18789
695781,0,1,6,0,0,112,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2228,0,0,0,536870912,0,0,0,1,0,18789
695782,0,0,67,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17683
695783,0,0,6,0,0,13,0,38,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,17684
695784,0,0,6,0,0,42,0,0,1,1,0,1,0,0,0,0,0,18828,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19409
695785,0,0,6,0,0,3,60000,34,0,1,0,1,0,0,0,0,35,0,0,1,0,0,0,1,0,0,8,0,0,0,0,0,22,15,17831
