ID,DifficultyID,Category,DefenseType,DispelType,Mechanic,PreventionType,StartRecoveryCategory,ChargeCategory,SpellID
75524,0,0,1,0,0,1,0,0,17645
75525,0,28,1,0,0,0,0,0,17540
75526,0,99,1,1,0,0,0,0,17544
75527,0,0,1,0,0,0,0,0,18398
75528,0,0,1,0,0,1,0,0,20667
75529,0,0,1,1,0,1,133,0,20701
75530,0,0,1,0,0,1,0,0,20687
75531,0,0,1,0,0,1,0,0,19717
75534,0,1144,1,1,0,1,133,0,19275
75535,0,99,0,0,0,0,0,0,17539
75536,0,0,1,0,0,0,0,0,18594
75537,0,0,1,0,0,0,0,0,18595
75538,0,0,1,0,0,0,0,0,18597
75539,0,0,1,0,0,0,0,0,18598
75540,0,0,1,4,0,1,133,0,18949
75541,0,0,1,0,0,1,0,0,19397
75542,0,0,0,0,21,0,0,0,17460
75543,0,0,0,0,21,0,0,0,17461
75544,0,0,1,0,0,0,0,0,18599
75545,0,0,1,2,0,1,0,0,18267
75547,0,0,1,0,0,0,0,0,18352
75548,0,0,1,0,0,0,0,0,18764
75549,0,0,1,0,0,0,0,0,18569
75550,0,0,1,0,0,0,0,0,18570
75551,0,0,1,1,0,1,133,0,21082
75553,0,0,1,0,0,1,0,0,19164
75554,0,0,1,0,0,0,0,0,18628
75555,0,50,1,0,0,1,133,0,18435
75556,0,0,2,0,0,2,0,0,18368
75557,0,0,1,1,0,1,133,0,18376
75558,0,0,1,0,0,0,0,0,18611
75559,0,0,1,0,0,0,0,0,18381
75560,0,0,3,0,12,1,0,0,19798
75561,0,11,0,0,0,0,0,0,18231
75562,0,0,1,0,0,1,0,0,17437
75563,0,0,1,0,0,1,0,0,17438
75564,0,0,1,0,0,0,0,0,19260
75565,0,0,1,0,0,0,0,0,18353
75566,0,0,1,1,0,1,0,0,16870
75568,0,0,1,0,0,1,0,0,19270
75569,0,0,1,2,0,1,133,0,18948
75570,0,0,1,0,0,0,0,0,18351
75571,0,0,1,0,0,0,0,0,18980
75572,0,0,1,0,0,0,0,0,18616
75574,0,0,1,0,0,1,0,0,18663
75575,0,0,1,0,0,0,0,0,18596
75576,0,0,1,0,0,0,0,0,18603
75577,0,0,0,0,12,0,0,0,18395
75578,0,0,1,0,0,1,0,0,19161
75579,0,0,1,1,0,1,0,0,19438
75580,0,0,1,0,0,0,0,0,18621
75581,0,0,1,1,10,1,133,0,20669
75582,0,0,1,0,0,1,0,0,18664
75583,0,672,1,0,0,1,133,0,17962
75584,0,0,1,1,5,1,0,0,19408
75586,0,310,0,0,0,0,0,0,17566
75587,0,0,1,0,0,1,0,0,17644
75588,0,0,3,0,0,2,133,0,19801
75589,0,0,1,0,0,1,0,0,19981
75590,0,1111,3,4,10,2,133,0,19386
75591,0,0,0,1,9,1,0,0,18425
75592,0,310,0,0,0,0,0,0,17564
75593,0,0,0,0,0,1,0,0,18789
75594,0,0,1,2,0,1,0,0,17831
75595,0,1144,1,1,0,1,133,0,19273
75596,0,671,1,0,0,1,133,0,19241
75597,0,0,1,0,0,1,0,0,19267
75598,0,0,1,0,0,1,0,0,19268
75599,0,0,1,1,0,1,133,0,18265
75600,0,0,1,0,0,1,0,0,17590
75601,0,0,1,1,0,1,133,0,18520
75602,0,0,1,1,0,1,0,0,17741
75603,0,4,0,0,0,0,0,0,17530
75604,0,0,1,0,0,1,0,0,17600
75605,0,0,1,0,5,1,0,0,18431
75606,0,0,0,1,0,0,0,0,18288
75607,0,0,1,0,0,1,0,0,17809
75608,0,0,1,1,0,1,0,0,17797
75609,0,0,1,0,0,1,0,0,17589
75610,0,0,1,1,0,1,133,0,17620
75611,0,0,1,0,0,1,0,0,19205
75612,0,0,1,0,0,1,0,0,19206
75613,0,99,1,1,0,0,0,0,17548
75614,0,99,1,1,0,0,0,0,17549
75615,0,0,1,0,0,0,0,0,17550
75616,0,0,1,0,0,0,0,0,18565
75617,0,0,1,0,0,1,0,0,18667
75618,0,0,0,1,9,1,0,0,18498
75619,0,0,0,0,0,0,133,0,18499
75620,0,0,1,0,0,1,0,0,19207
75621,0,0,1,0,0,1,0,0,19208
75622,0,0,1,0,0,0,133,0,18108
75623,0,671,1,0,0,1,133,0,19242
75624,0,0,1,1,0,1,133,0,18879
75625,0,0,1,1,0,1,0,0,18542
75626,0,0,0,0,0,1,0,0,20271
75627,0,0,1,1,0,1,133,0,19265
75628,0,0,1,0,0,1,133,0,18540
75629,0,0,1,0,26,1,0,0,20788
75630,0,0,1,2,0,2,0,0,17692
75631,0,0,1,0,0,1,0,0,17695
75632,0,0,1,0,0,1,0,0,17697
75633,0,4,1,0,0,0,0,0,18832
75634,0,0,1,1,0,1,133,0,19266
75635,0,0,1,1,0,0,0,0,18979
75636,0,0,1,0,0,1,0,0,17641
75637,0,26,1,0,0,1,133,0,20742
75638,0,0,1,0,0,0,0,0,18089
75639,0,0,1,0,0,0,133,0,17625
75640,0,0,1,0,0,0,0,0,18571
75641,0,0,1,0,0,0,0,0,18572
75642,0,0,1,0,0,0,0,0,18589
75643,0,0,1,0,0,0,0,0,18590
75644,0,0,1,0,0,0,0,0,18591
75645,0,0,1,0,0,1,0,0,17643
75646,0,0,1,0,0,1,0,0,18804
75647,0,4,1,0,0,0,0,0,17534
75649,0,0,1,0,0,0,0,0,18354
75650,0,0,1,0,0,0,0,0,18355
75651,0,0,1,0,0,0,0,0,18356
75652,0,0,0,1,0,0,0,0,18652
75653,0,671,1,0,0,1,133,0,19243
75654,0,0,1,0,0,0,0,0,18574
75655,0,0,1,0,0,0,0,0,18575
75656,0,0,1,0,0,0,0,0,18576
75657,0,0,1,0,0,0,0,0,18579
75659,0,4,0,0,0,0,0,0,17531
75660,0,0,1,0,0,1,0,0,17933
75661,0,0,0,0,21,0,0,0,17450
75663,0,0,1,0,0,1,133,0,17952
75664,0,0,1,0,0,0,0,0,18580
75665,0,0,1,0,0,1,0,0,17630
75666,0,0,1,2,0,0,0,0,17639
75667,0,0,1,0,0,1,0,0,17640
75668,0,0,1,1,0,1,0,0,17941
75669,0,0,0,0,21,0,0,0,17459
75670,0,0,1,1,0,1,0,0,18543
75671,0,971,2,0,0,2,133,0,23923
75673,0,37,0,0,0,0,133,0,17624
75674,0,0,1,1,17,1,133,0,18503
75675,0,0,1,0,0,1,0,0,17601
75676,0,0,1,0,0,1,0,0,17602
75677,0,0,1,0,0,1,0,0,17603
75678,0,0,1,0,0,1,0,0,17604
75679,0,0,1,1,0,1,133,0,19262
75680,0,0,1,0,0,1,0,0,19166
75681,0,691,1,3,0,1,133,0,19277
75682,0,691,1,3,0,1,133,0,19278
75683,0,0,1,0,0,0,0,0,18361
75684,0,0,1,4,0,0,0,0,18208
75685,0,0,1,1,10,1,133,0,18657
75686,0,0,1,0,0,1,0,0,19169
75687,0,0,1,0,0,0,0,0,18112
75689,0,0,1,1,10,1,133,0,18658
75690,0,4,0,1,0,0,0,0,17528
75691,0,0,1,0,0,1,0,0,17618
75692,0,0,1,0,0,1,0,0,19202
75693,0,634,1,1,5,1,133,0,17928
75694,0,0,1,0,0,1,0,0,17591
75695,0,0,1,0,0,0,133,0,21141
75696,0,0,1,0,0,1,0,0,19203
75697,0,0,1,1,0,1,133,0,17682
75699,0,0,1,0,0,1,0,0,18668
75700,0,0,1,0,0,1,0,0,18669
75701,0,0,1,0,0,1,133,0,17434
75703,0,0,1,1,0,1,133,0,20665
75704,0,0,1,0,0,1,0,0,17583
75705,0,0,2,0,0,2,0,0,18670
75706,0,0,1,2,0,1,133,0,18671
75707,0,0,1,0,0,1,0,0,17433
75708,0,0,1,0,0,0,0,0,17445
75709,0,99,1,1,0,0,0,0,17545
75710,0,99,1,1,0,0,0,0,17546
75711,0,0,2,0,15,0,0,0,18075
75712,0,0,1,0,0,1,0,0,17584
75713,0,0,1,0,0,1,0,0,17605
75714,0,0,1,0,0,1,0,0,17606
75715,0,0,1,0,0,1,133,0,18164
75716,0,0,2,0,0,2,133,0,20662
75717,0,0,1,0,0,1,0,0,17586
75718,0,0,1,0,0,1,0,0,17587
75719,0,0,1,0,0,0,0,0,19993
75720,0,0,1,2,0,1,0,0,19713
75721,0,0,1,0,0,1,0,0,19215
75722,0,0,1,0,0,1,0,0,19216
75723,0,0,1,0,0,1,0,0,19221
75724,0,0,1,0,0,1,0,0,19222
75725,0,44,1,0,0,1,0,0,19223
75726,0,0,1,0,0,0,0,0,18613
75727,0,0,0,1,0,0,0,0,18968
75728,0,0,1,1,9,2,0,0,19821
75729,0,0,1,4,0,1,0,0,19448
75730,0,99,1,0,0,0,0,0,22807
75731,0,0,1,0,0,0,0,0,18617
75732,0,0,1,0,0,0,0,0,18618
75733,0,0,1,1,0,1,133,0,18880
75734,0,0,1,0,0,1,133,0,19941
75735,0,0,1,0,0,1,133,0,19942
75736,0,0,1,0,0,1,133,0,19943
75737,0,23,0,0,0,0,0,0,19827
75738,0,0,1,2,0,1,0,0,19252
75739,0,0,1,0,0,1,0,0,20069
75740,0,88,1,0,0,1,133,0,19244
75741,0,0,1,0,0,0,0,0,18983
75742,0,38,0,0,0,0,0,0,18985
75743,0,31,1,0,0,0,133,0,18831
75744,0,98,1,1,12,1,0,0,18763
75745,0,0,0,0,21,0,0,0,18992
75747,0,0,1,0,0,1,133,0,19900
75748,0,0,1,0,0,0,0,0,18833
75749,0,0,1,0,0,1,0,0,18848
75751,0,0,1,0,0,1,0,0,20068
75752,0,0,1,0,0,1,133,0,19099
75753,0,691,1,3,0,1,133,0,19279
75754,0,0,1,1,0,1,0,0,19714
75755,0,0,1,1,0,1,133,0,19837
75756,0,691,1,3,0,1,133,0,19280
75757,0,30,1,1,0,0,0,0,18956
75758,0,0,1,1,0,0,0,0,18798
75759,0,0,0,0,0,0,133,0,19882
75760,0,0,0,0,0,0,133,0,19884
75761,0,0,1,0,0,1,0,0,19217
75762,0,651,1,0,0,1,133,0,18871
75763,0,451,1,1,0,1,133,0,18165
75764,0,65,2,0,0,2,0,0,19130
75765,0,0,2,0,0,2,0,0,19132
75766,0,0,1,0,0,1,0,0,19167
75767,0,0,1,0,0,0,0,0,20019
75768,0,0,1,0,0,0,0,0,18585
75770,0,99,0,0,0,0,0,0,17628
75771,0,0,1,0,0,0,0,0,18357
75772,0,0,1,0,0,0,0,0,18358
75773,0,0,1,0,0,1,0,0,19170
75774,0,0,1,0,0,1,0,0,19172
75775,0,0,2,0,0,2,0,0,18813
75776,0,0,0,0,0,0,133,0,18814
75777,0,1144,1,1,0,1,133,0,19292
75778,0,0,1,0,0,1,0,0,19728
75779,0,0,1,1,0,1,133,0,19977
75780,0,0,1,1,0,1,0,0,19366
75781,0,35,1,0,0,1,0,0,19513
75782,0,0,1,0,0,0,0,0,18359
75783,0,0,1,0,0,0,0,0,18360
75784,0,65,2,0,0,2,0,0,18941
75785,0,44,0,0,0,2,133,0,26177
75786,0,0,1,2,0,1,0,0,19249
75787,0,0,3,0,0,2,0,0,18944
75788,0,0,1,1,7,0,0,0,19185
75789,0,30,1,1,0,0,0,0,18957
75790,0,0,0,0,0,0,133,0,19700
75791,0,0,2,0,0,2,0,0,18072
75792,0,0,2,0,0,2,133,0,17547
75793,0,0,1,0,0,1,133,0,19895
75794,0,0,1,0,0,1,0,0,20083
75795,0,0,1,0,0,1,0,0,19187
75796,0,0,1,0,0,1,0,0,19189
75797,0,0,1,0,0,1,0,0,19209
75798,0,0,1,0,0,1,0,0,19210
75799,0,0,1,0,0,1,0,0,17599
75800,0,631,1,0,0,1,133,0,17924
75801,0,633,1,1,0,1,133,0,17926
75802,0,0,1,2,0,1,133,0,19285
75803,0,0,1,0,0,1,0,0,19698
75804,0,0,1,0,0,0,0,0,18803
75806,0,0,1,1,0,1,133,0,19838
75807,0,30,1,0,0,0,0,0,18385
75808,0,0,1,0,0,0,133,0,18386
75809,0,0,1,1,0,1,133,0,19740
75810,0,19,0,0,0,0,133,0,18389
75811,0,0,1,0,0,0,0,0,18600
75812,0,0,1,0,0,1,0,0,19192
75813,0,99,1,1,0,0,0,0,18942
75814,0,0,1,0,0,1,0,0,19190
75815,0,0,1,0,0,1,0,0,19980
75816,0,65,2,0,0,2,0,0,19194
75817,0,0,1,0,0,1,0,0,19196
75819,0,0,0,0,0,0,133,0,20589
75820,0,85,2,0,0,2,0,0,19983
75821,0,0,1,0,0,1,0,0,19851
75822,0,0,1,2,0,1,0,0,18702
75823,0,0,1,0,0,1,0,0,19219
75824,0,0,1,0,0,1,0,0,19220
75825,0,0,0,0,12,0,0,0,18812
75826,0,0,1,0,0,1,0,0,19197
75827,0,0,1,0,0,1,0,0,19951
75828,0,0,1,0,0,1,0,0,20602
75829,0,0,1,0,0,1,0,0,20084
75830,0,0,1,0,0,1,0,0,20085
75831,0,0,1,0,0,1,0,0,19149
75833,0,0,1,0,0,1,0,0,19218
75837,0,0,1,0,0,1,0,0,19186
75838,0,0,0,1,0,0,0,0,19626
75839,0,0,1,0,0,1,0,0,19627
75840,0,0,1,0,0,1,0,0,19860
75841,0,0,1,0,0,1,0,0,19861
75842,0,0,1,0,0,1,0,0,19862
75843,0,0,1,0,0,1,0,0,19863
75844,0,85,2,0,0,2,0,0,19632
75845,0,0,1,1,0,1,133,0,19660
75846,0,0,1,2,0,1,0,0,19253
75847,0,0,1,1,0,1,0,0,19712
75848,0,0,0,0,0,1,0,0,19715
75849,0,0,1,2,0,1,0,0,19372
75850,0,0,1,0,0,0,0,0,18614
75851,0,0,1,0,0,0,0,0,18615
75852,0,0,1,0,0,0,0,0,18601
75853,0,0,1,0,0,1,0,0,19211
75854,0,0,1,0,0,1,0,0,19212
75855,0,0,1,0,0,1,0,0,19213
75856,0,0,1,0,0,1,0,0,20067
75857,0,0,1,0,0,1,0,0,20087
75858,0,0,0,0,0,0,133,0,19687
75859,0,0,1,0,0,0,0,0,18587
75860,0,0,1,0,0,1,0,0,19214
75861,0,0,1,0,0,1,133,0,17613
75862,0,0,1,1,0,1,0,0,19133
75863,0,0,1,1,0,1,0,0,17740
75864,0,1144,1,1,0,1,133,0,19271
75865,0,0,1,0,0,0,0,0,18818
75866,0,0,0,0,21,0,0,0,17481
75867,0,0,1,0,0,0,0,0,17483
75868,0,0,1,0,0,1,0,0,19156
75869,0,0,1,0,0,1,133,0,19750
75870,0,0,1,0,0,0,0,0,18609
75871,0,0,1,0,0,1,0,0,19224
75872,0,0,1,0,0,0,0,0,18567
75873,0,0,1,0,0,0,0,0,18568
75874,0,0,0,0,21,0,0,0,18989
75875,0,1135,2,0,0,2,133,0,19306
75876,0,0,1,1,9,1,0,0,18469
75877,0,0,1,0,0,0,0,0,18566
75878,0,0,3,0,0,2,0,0,18561
75879,0,2,3,0,0,2,133,0,19434
75880,0,791,0,0,0,0,0,0,19566
75881,0,0,2,0,0,2,0,0,19319
75882,0,39,0,0,0,0,0,0,19030
75883,0,0,1,0,0,1,0,0,19497
75884,0,0,1,1,0,1,0,0,19369
75886,0,0,3,1,11,2,0,0,18802
75887,0,2,3,0,0,2,133,0,18649
75888,0,0,1,0,0,1,0,0,19391
75889,0,0,1,1,18,1,133,0,18647
75890,0,0,1,1,9,1,0,0,19393
75891,0,0,0,2,0,0,0,0,19755
75892,0,0,3,0,0,2,0,0,19767
75893,0,0,0,0,16,0,0,0,18608
75894,0,0,1,0,0,1,0,0,17597
75895,0,23,0,0,0,0,0,0,19826
75896,0,0,1,0,0,1,0,0,19628
75897,0,0,1,1,7,1,133,0,19973
75898,0,0,1,1,0,0,0,0,18656
75899,0,0,1,1,0,1,133,0,19854
75900,0,0,1,0,0,0,0,0,18602
75901,0,0,1,2,0,1,0,0,19254
75902,0,0,1,1,0,1,133,0,19979
75903,0,0,1,0,0,1,0,0,19396
75904,0,0,1,2,0,0,0,0,17484
75905,0,0,1,1,7,1,133,0,19974
75906,0,0,1,3,0,0,0,0,18633
75907,0,0,1,0,0,0,0,0,18581
75908,0,0,1,0,0,0,0,0,18583
75909,0,0,1,0,0,0,0,0,18584
75910,0,51,1,1,11,1,133,0,18972
75911,0,0,0,0,21,0,0,0,18991
75912,0,0,1,0,0,1,0,0,18791
75913,0,0,1,0,0,1,133,0,19299
75914,0,0,1,1,0,0,133,0,19634
75915,0,0,1,1,0,0,0,0,19652
75916,0,0,1,0,0,1,0,0,20090
75917,0,84,1,0,0,1,133,0,17735
75918,0,0,1,0,0,1,0,0,19157
75919,0,0,1,0,0,1,0,0,19460
75920,0,0,1,0,0,0,0,0,18586
75921,0,0,0,0,21,0,0,0,18363
75922,0,44,0,0,0,2,133,0,26178
75923,0,0,1,1,0,1,0,0,18958
75925,0,0,1,0,0,1,0,0,17588
75926,0,672,1,0,0,1,133,0,18931
75927,0,0,1,1,0,1,133,0,18881
75928,0,0,1,1,0,1,133,0,18557
75929,0,0,2,0,0,2,0,0,19813
75930,0,65,2,0,0,2,0,0,19818
75931,0,0,2,0,0,2,0,0,19820
75932,0,0,1,0,0,0,0,0,18796
75933,0,0,1,1,0,1,0,0,20216
75934,0,0,1,1,0,1,133,0,20217
75937,0,0,1,0,0,1,0,0,17598
75938,0,0,1,0,0,1,0,0,17615
75939,0,0,1,0,0,1,0,0,18399
75940,0,0,1,0,0,1,0,0,17594
75941,0,0,1,0,0,1,0,0,19198
75942,0,0,1,0,0,1,0,0,19158
75943,0,672,1,0,0,1,133,0,18932
75944,0,0,0,0,0,1,0,0,18163
75945,0,0,1,0,0,0,0,0,18612
75946,0,0,1,0,0,1,0,0,20668
75947,0,0,1,0,0,1,0,0,19225
75948,0,672,1,0,0,1,133,0,18930
75949,0,0,1,0,0,1,0,0,19859
75950,0,1144,1,1,0,1,133,0,19274
75951,0,0,1,1,0,1,133,0,19308
75952,0,0,1,0,0,1,133,0,19303
75953,0,0,0,0,7,2,0,0,19229
75954,0,0,0,0,0,1,133,0,18937
75955,0,0,1,1,0,1,133,0,19264
75956,0,0,1,0,0,1,0,0,17595
75957,0,0,1,0,0,1,0,0,17596
75958,0,0,1,1,0,1,133,0,19028
75959,0,0,1,0,0,0,0,0,18604
75960,0,0,1,0,0,0,0,0,18605
75961,0,0,1,0,0,0,0,0,18606
75962,0,0,1,0,0,0,0,0,18607
75963,0,0,1,0,0,1,0,0,18167
75964,0,0,1,0,0,1,133,0,18960
75965,0,0,0,1,0,0,0,0,18371
75966,0,0,1,0,0,1,0,0,20088
75967,0,0,1,0,0,1,0,0,20089
75968,0,0,3,0,2,2,133,0,19503
75969,0,0,0,0,10,0,133,0,24664
75970,0,0,0,0,0,0,133,0,19752
75971,0,0,1,1,0,1,133,0,19261
75972,0,0,0,0,21,0,0,0,18990
75973,0,0,1,0,0,1,0,0,19272
75976,0,0,1,0,0,0,0,0,18619
75977,0,0,1,0,0,0,0,0,18620
75978,0,0,1,0,0,0,0,0,18622
75979,0,0,1,0,0,0,0,0,18623
75980,0,0,1,2,0,1,133,0,19282
75981,0,0,1,0,0,1,133,0,18807
75982,0,0,3,0,0,2,0,0,19129
75983,0,0,1,0,0,1,133,0,18562
75984,0,0,1,0,0,0,0,0,18564
75985,0,0,1,0,0,1,133,0,19302
75986,0,0,1,0,0,1,0,0,19630
75987,0,0,0,1,0,2,0,0,20054
75988,0,0,1,0,0,1,0,0,19952
75989,0,0,1,0,0,1,0,0,19775
75990,0,0,1,1,0,1,133,0,19776
75991,0,0,0,1,0,2,0,0,20053
75992,0,0,1,1,0,1,133,0,20375
75993,0,0,1,0,0,1,0,0,19463
75994,0,0,1,1,0,1,133,0,20291
75995,0,0,1,0,0,1,0,0,19848
75996,0,0,1,0,0,1,133,0,20752
75997,0,0,2,0,0,2,0,0,19642
75998,0,0,1,0,0,1,0,0,19637
76000,0,0,1,0,0,1,0,0,20623
76001,0,1132,1,0,0,1,133,0,19577
76002,0,0,1,0,0,1,0,0,20603
76003,0,99,1,1,1,1,0,0,20604
76004,0,0,0,0,0,0,133,0,19548
76005,0,0,1,0,0,1,0,0,19631
76006,0,0,1,0,0,1,133,0,19939
76007,0,0,1,0,0,1,133,0,19940
76008,0,0,2,0,15,2,0,0,19771
76009,0,0,1,1,0,1,133,0,20292
76010,0,0,0,0,0,0,133,0,19901
76011,0,0,1,1,0,1,133,0,20166
76012,0,0,0,1,0,0,0,0,19638
76013,0,0,1,0,0,0,0,0,20005
76014,0,0,1,0,0,1,133,0,19898
76015,0,0,1,0,0,1,0,0,19968
76016,0,0,1,0,0,1,133,0,20770
76017,0,0,1,0,0,1,133,0,20772
76018,0,12,1,0,0,1,133,0,19505
76020,0,0,1,0,0,1,0,0,20420
76021,0,0,1,1,0,1,0,0,19443
76022,0,0,0,0,16,0,0,0,18610
76023,0,0,1,0,0,0,0,0,18624
76024,0,85,2,0,0,2,0,0,20605
76025,0,0,1,0,0,1,0,0,19695
76026,0,12,1,0,0,1,133,0,19734
76027,0,0,1,1,0,1,0,0,20345
76028,0,0,1,1,0,1,0,0,20346
76029,0,0,0,0,0,0,133,0,19883
76030,0,0,0,0,0,0,133,0,19885
76031,0,0,1,1,7,1,133,0,19971
76032,0,1161,0,0,0,0,0,0,20608
76033,0,0,1,1,0,1,0,0,19442
76034,0,0,1,0,0,1,0,0,19845
76035,0,0,2,0,26,2,0,0,19639
76036,0,0,1,2,0,1,133,0,19281
76037,0,0,1,4,0,1,0,0,21069
76038,0,0,1,0,0,1,0,0,21070
76039,0,0,3,0,0,2,0,0,21071
76040,0,0,1,0,0,0,0,0,20586
76041,0,0,1,1,0,1,133,0,19655
76042,0,0,1,1,14,1,133,0,20066
76043,0,0,1,1,0,1,0,0,17799
76044,0,0,1,1,0,1,0,0,17800
76045,0,0,1,1,0,1,133,0,19656
76046,0,0,1,0,0,1,133,0,21072
76047,0,0,1,0,0,1,0,0,19866
76048,0,0,1,1,12,1,0,0,20683
76049,0,0,1,0,0,1,0,0,19867
76050,0,0,0,0,0,0,133,0,19689
76051,0,0,1,1,7,1,133,0,19970
76052,0,0,1,1,0,1,133,0,19852
76053,0,0,1,1,0,1,0,0,20185
76054,0,0,2,0,0,0,0,0,20424
76055,0,0,1,1,0,1,133,0,20154
76056,0,0,1,0,12,0,0,0,19410
76057,0,0,1,0,0,1,133,0,20609
76059,0,0,1,0,0,1,133,0,19897
76060,0,0,1,0,0,1,0,0,19846
76061,0,0,1,1,0,1,133,0,20305
76062,0,0,1,0,0,1,0,0,20065
76063,0,0,1,1,0,0,0,0,19654
76064,0,0,1,1,0,1,0,0,19635
76065,0,0,1,1,0,1,0,0,20344
76066,0,0,1,0,0,1,0,0,20695
76067,0,0,0,0,0,0,133,0,19574
76068,0,0,2,0,0,2,0,0,19777
76069,0,0,1,1,0,1,133,0,19476
76070,0,0,1,1,0,0,0,0,19653
76071,0,0,1,0,12,0,0,0,20310
76072,0,0,1,1,0,1,133,0,19853
76073,0,0,1,0,0,0,0,0,19874
76074,0,0,1,0,0,1,0,0,19847
76075,0,0,1,1,0,1,0,0,19440
76076,0,0,0,0,5,0,0,0,20511
76077,0,0,0,1,0,2,0,0,20050
76078,0,0,1,0,0,1,133,0,20043
76079,0,0,0,1,0,2,0,0,20052
76080,0,0,1,0,0,1,0,0,20620
76081,0,0,1,0,0,0,0,0,20153
76082,0,0,1,2,0,1,0,0,19716
76083,0,0,1,0,0,1,133,0,19725
76084,0,0,1,0,0,1,0,0,19726
76085,0,0,1,0,0,1,0,0,19729
76086,0,0,1,0,12,0,0,0,19769
76087,0,0,1,0,0,1,133,0,19746
76088,0,0,1,0,0,1,133,0,19876
76089,0,65,2,0,0,2,0,0,18943
76090,0,0,1,1,0,1,133,0,19362
76091,0,0,0,0,0,0,133,0,19688
76092,0,0,1,1,0,1,0,0,19367
76093,0,0,1,1,0,1,133,0,19478
76094,0,0,1,1,0,0,0,0,19479
76096,0,0,1,0,5,1,0,0,19134
76097,0,0,0,1,0,0,0,0,19937
76098,0,0,1,0,0,1,133,0,19896
76099,0,0,1,0,0,1,133,0,19899
76100,0,0,0,4,0,0,0,0,19452
76101,0,65,2,0,0,2,0,0,19817
76102,0,99,1,4,1,1,0,0,19469
76103,0,0,1,0,0,1,0,0,19171
76105,0,0,1,9,0,1,0,0,19812
76106,0,0,1,0,12,2,0,0,20253
76107,0,0,2,0,0,2,0,0,19633
76108,0,0,1,1,0,1,133,0,19108
76109,0,0,1,0,0,1,0,0,20086
76110,0,0,1,0,0,1,0,0,19193
76111,0,0,1,1,0,1,133,0,19978
76112,0,0,2,0,0,2,133,0,19472
76113,0,12,1,0,0,1,133,0,19736
76114,0,0,1,0,0,1,0,0,19191
76115,0,0,1,1,0,0,0,0,18977
76116,0,0,1,0,0,0,0,0,18984
76117,0,0,1,1,0,1,0,0,19514
76118,0,0,1,1,0,1,0,0,19659
76119,0,0,1,0,0,1,0,0,19177
76120,0,0,1,1,0,1,133,0,20165
76122,0,88,1,0,0,1,133,0,19647
76123,0,0,1,0,0,1,0,0,19175
76124,0,0,1,0,0,1,0,0,19176
76125,0,0,0,0,0,1,133,0,19506
76126,0,37,0,0,0,0,0,0,19645
76127,0,0,0,1,0,0,0,0,19690
76129,0,0,1,0,12,1,0,0,19364
76130,0,0,1,0,0,1,0,0,19188
76131,0,0,1,0,0,1,133,0,19816
76132,0,0,1,1,0,1,133,0,19836
76133,0,0,1,0,0,1,0,0,19594
76134,0,0,1,0,0,0,0,0,19483
76135,0,0,1,1,0,1,0,0,19441
76136,0,0,2,0,0,2,0,0,19730
76137,0,12,1,0,0,1,133,0,19731
76138,0,0,1,1,0,1,133,0,19312
76139,0,0,1,1,0,1,133,0,19309
76140,0,0,0,0,0,0,133,0,20577
76141,0,871,0,5,0,0,0,0,20580
76142,0,0,1,1,0,1,0,0,20655
76143,0,1144,1,1,0,1,133,0,19289
76144,0,0,1,2,0,1,0,0,19703
76145,0,0,0,0,0,0,133,0,19692
76146,0,0,1,0,0,1,133,0,20657
76147,0,0,1,0,0,0,0,0,20532
76149,0,0,1,1,0,1,0,0,19702
76150,0,0,1,2,0,1,133,0,19283
76151,0,0,1,2,0,1,133,0,19284
76153,0,0,3,0,0,2,0,0,19701
76155,0,0,1,0,0,1,0,0,19811
76156,0,23,0,0,0,0,0,0,19828
76157,0,0,1,0,0,1,0,0,19982
76158,0,0,1,1,0,1,0,0,20184
76159,0,0,1,0,0,1,133,0,19891
76160,0,0,1,0,0,1,0,0,19178
76161,0,0,1,0,0,1,133,0,19748
76162,0,0,2,0,0,2,0,0,18945
76163,0,0,1,0,0,1,0,0,19173
76164,0,0,1,0,0,1,0,0,19174
76166,0,0,1,1,0,0,133,0,20006
76167,0,0,1,1,0,1,133,0,19311
76168,0,0,1,1,0,1,133,0,19310
76169,0,0,1,0,0,1,133,0,19474
76170,0,0,1,1,7,1,133,0,19975
76171,0,0,1,0,0,1,133,0,19296
76172,0,0,1,0,0,0,0,0,18946
76173,0,0,1,0,0,1,0,0,19849
76174,0,0,1,1,0,1,133,0,19850
76175,0,0,1,1,0,1,133,0,20164
76176,0,1144,1,1,0,1,133,0,19293
76177,0,0,0,0,0,1,133,0,18938
76178,0,0,0,0,0,0,133,0,19699
76179,0,0,1,1,0,1,0,0,19365
76180,0,0,1,0,0,1,0,0,19428
76181,0,0,1,0,0,1,0,0,20203
76182,0,0,1,1,0,0,0,0,18828
76183,0,1144,1,1,0,1,133,0,19291
76184,0,0,1,2,0,1,0,0,19727
76185,0,0,1,1,0,1,133,0,19834
76186,0,0,1,0,0,0,0,0,20021
76187,0,0,1,0,0,0,0,0,20004
76188,0,0,1,1,0,1,133,0,19835
76189,0,0,0,0,12,0,0,0,19128
76190,0,32,1,0,12,1,133,0,19482
76191,0,0,1,1,0,1,133,0,19742
76192,0,0,1,0,12,0,0,0,19136
76193,0,51,1,1,11,1,0,0,19137
76194,0,931,1,1,0,1,133,0,20928
76195,0,0,1,1,0,1,133,0,21562
76196,0,0,1,0,0,1,0,0,20801
